Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
3,1,0,329,30,10009,1,2,13,85.9,2,0.0,2.577
2,1,0,338,26,89031,3,1,2,18.06,7,0.0,4.6956
2,1,0,338,26,89031,3,1,12,79.14,3,0.0,36.4044
2,1,0,338,26,89031,3,0,9,37.4,2,0.0,14.212
3,0,0,67,41,75007,0,1,3,2.512,2,0.8,-4.396
3,0,0,67,41,75007,0,1,8,18.864,9,0.2,6.1308
3,2,0,266,3,90008,3,2,13,61.192,1,0.2,6.1192
3,2,0,266,3,90008,3,1,1,67.84,1,0.0,18.3168
0,0,0,452,45,98103,3,0,5,48.712,1,0.2,5.4801
0,0,0,452,45,98103,3,1,2,17.94,3,0.0,4.6644
0,0,0,452,45,98103,3,1,14,242.94,3,0.0,4.8588
2,0,0,153,8,33311,2,1,3,7.764,4,0.7,-5.176
2,1,0,93,40,38401,2,2,13,467.04,4,0.2,58.38
2,2,0,390,37,2908,1,2,13,128.85,3,0.0,3.8655
2,2,0,390,37,2908,1,1,12,8.4,2,0.0,4.116
2,2,0,390,37,2908,1,2,0,199.98,2,0.0,83.9916
2,2,0,390,37,2908,1,0,5,110.98,1,0.0,15.5372
0,1,0,216,8,32216,2,0,5,207.984,2,0.2,-28.5978
0,1,0,216,8,32216,2,1,12,36.112,2,0.2,12.6392
0,1,0,216,8,32216,2,0,9,35.568,2,0.2,5.7798
0,1,0,216,8,32216,2,1,12,88.768,2,0.2,31.0688
3,2,0,343,3,92054,3,1,12,12.9,2,0.0,6.321
2,1,0,216,8,32216,2,2,0,717.12,9,0.2,152.388
0,0,0,329,30,10024,1,1,3,21.36,5,0.2,7.209
0,0,0,329,30,10024,1,1,3,6.688,2,0.2,2.3408
0,0,0,329,30,10024,1,2,13,773.94,6,0.0,224.4426
2,1,0,80,11,60610,0,1,15,20.568,3,0.2,1.5426
2,1,0,80,11,60610,0,1,1,4.356,2,0.8,-11.7612
2,1,0,80,11,60610,0,2,0,19.04,4,0.2,-1.428
3,1,0,208,3,92646,3,1,10,5.22,2,0.0,2.4012
2,0,0,437,3,92105,3,1,14,84.84,3,0.0,22.9068
3,1,0,323,40,37211,2,1,8,7.24,5,0.2,1.1765
1,0,0,329,30,10009,1,1,10,14.4,5,0.0,7.056
3,2,0,92,4,80906,3,1,12,15.552,3,0.2,5.4432
3,2,0,92,4,80906,3,0,5,1325.76,6,0.2,149.148
3,2,0,92,4,80906,3,1,3,3.108,2,0.7,-2.1756
3,2,0,438,3,94110,3,1,3,6.672,3,0.2,2.1684
3,2,0,438,3,94110,3,2,13,689.408,4,0.2,77.5584
3,1,0,80,11,60653,0,1,3,1889.99,5,0.8,-2929.4845
3,1,0,289,40,38109,2,1,7,55.936,8,0.2,18.8784
3,1,0,289,40,38109,2,1,10,18.432,8,0.2,5.9904
3,1,0,289,40,38109,2,0,9,20.32,5,0.2,3.556
3,2,0,329,30,10011,1,1,3,52.064,4,0.2,18.8732
3,1,0,394,31,27604,2,1,1,48.784,1,0.2,3.6588
3,1,0,394,31,27604,2,1,3,13.092,4,0.7,-10.0372
3,2,0,266,3,90045,3,2,13,109.592,1,0.2,8.2194
3,2,0,266,3,90045,3,1,12,56.7,5,0.0,27.783
3,2,0,266,3,90004,3,2,0,79.99,1,0.0,28.7964
1,2,0,331,44,23602,2,1,15,69.5,5,0.0,20.155
1,2,0,331,44,23602,2,1,12,191.6,4,0.0,91.968
3,0,0,266,3,90032,3,1,12,10.56,2,0.0,5.0688
2,0,0,215,22,39212,2,2,0,47.79,3,0.0,16.2486
2,1,0,407,12,47374,0,1,14,714.3,5,0.0,207.147
3,2,0,329,30,10035,1,2,11,2321.9,2,0.0,1114.512
3,2,0,329,30,10035,1,1,14,17.94,3,0.0,3.0498
3,1,0,374,36,19134,1,1,3,9.522,1,0.7,-6.9828
3,1,0,374,36,19134,1,2,13,791.964,6,0.4,-131.994
3,1,0,374,36,19134,1,1,3,4.923,3,0.7,-3.9384
0,1,0,375,1,85023,3,0,4,209.979,7,0.7,-356.9643
3,2,0,86,33,44105,1,1,3,33.93,3,0.7,-22.62
3,2,0,86,33,44105,1,1,14,222.32,7,0.2,25.011
3,2,0,86,33,44105,1,2,13,210.564,6,0.4,-52.641
3,0,0,485,33,43615,1,0,9,35.168,7,0.2,9.6712
3,0,0,485,33,43615,1,2,13,1502.376,4,0.4,-250.396
0,0,0,266,3,90008,3,0,9,10.11,3,0.0,3.2352
0,0,0,266,3,90008,3,2,0,772.47,3,0.0,146.7693
0,0,0,266,3,90008,3,1,15,20.46,2,0.0,5.3196
2,1,0,329,30,10011,1,1,15,347.58,3,0.0,17.379
3,0,0,437,3,92037,3,2,0,72.64,2,0.0,21.792
3,0,0,437,3,92037,3,2,0,772.47,3,0.0,146.7693
3,0,0,437,3,92037,3,0,9,39.92,4,0.0,11.1776
3,0,0,345,34,73120,0,1,3,33.48,2,0.0,16.4052
3,0,0,345,34,73120,0,2,13,461.97,3,0.0,133.9713
3,0,0,345,34,73120,0,1,1,137.62,2,0.0,60.5528
3,0,0,345,34,73120,0,0,5,302.67,3,0.0,72.6408
2,0,0,80,11,60653,0,2,0,239.976,3,0.2,53.9946
3,0,0,438,3,94109,3,1,2,8.34,3,0.0,2.1684
3,0,0,438,3,94109,3,1,15,8.57,1,0.0,2.2282
3,0,0,438,3,94109,3,1,3,119.616,8,0.2,40.3704
3,1,0,499,28,8360,1,0,5,212.94,3,0.0,25.5528
3,1,0,499,28,8360,1,1,1,26.49,1,0.0,7.4172
2,2,0,299,47,53209,0,0,4,687.4,5,0.0,48.118
3,1,0,452,45,98115,3,0,16,653.55,3,0.0,111.1035
3,1,0,452,45,98115,3,2,0,33.9,2,0.0,2.034
2,0,0,321,11,60540,0,2,0,239.96,5,0.2,83.986
0,1,0,521,6,19805,1,0,16,199.836,4,0.3,-37.1124
0,1,0,521,6,19805,1,2,13,716.0,2,0.0,193.32
0,1,0,521,6,19805,1,1,3,221.06,7,0.0,103.8982
2,0,0,266,3,90036,3,1,12,67.71,3,0.0,32.5008
2,0,0,266,3,90036,3,1,1,129.92,4,0.0,38.976
2,0,0,266,3,90036,3,0,9,467.46,9,0.0,191.6586
2,0,0,266,3,90036,3,1,12,61.4,5,0.0,28.858
2,0,0,266,3,90036,3,1,14,720.76,4,0.0,187.3976
2,0,0,266,3,90036,3,1,3,5.184,3,0.2,1.8144
2,0,0,266,3,90036,3,1,2,14.7,5,0.0,3.969
3,0,0,80,11,60610,0,1,3,8.134,7,0.8,-13.8278
3,0,0,80,11,60610,0,2,0,79.984,2,0.2,13.9972
3,2,0,121,45,98198,3,1,12,18.54,2,0.0,8.7138
3,1,0,374,36,19140,1,1,7,24.4,2,0.2,7.93
1,0,0,21,9,30318,2,1,12,195.64,4,0.0,91.9508
2,0,0,109,41,75217,0,2,0,398.4,5,0.2,84.66
2,0,0,109,41,75217,0,1,2,7.056,3,0.2,0.7938
2,0,0,109,41,75217,0,0,4,1352.3976,9,0.32,-437.5404
0,0,0,312,3,92553,3,1,12,26.4,5,0.0,11.88
0,0,0,312,3,92553,3,1,14,41.88,6,0.0,0.8376
3,0,0,374,36,19140,1,1,3,99.846,9,0.7,-83.205
2,0,0,165,15,40324,2,2,13,699.98,2,0.0,195.9944
2,0,0,165,15,40324,2,1,14,584.82,9,0.0,70.1784
3,0,0,300,21,55407,0,1,3,43.98,2,0.0,21.99
3,0,0,300,21,55407,0,2,13,377.97,3,0.0,105.8316
3,0,0,300,21,55407,0,0,9,123.96,3,0.0,11.1564
0,0,0,521,6,19805,1,2,13,391.98,2,0.0,113.6742
3,0,0,60,31,27217,2,2,0,383.976,3,0.2,81.5949
3,0,0,60,31,27217,2,0,16,1781.682,7,0.4,-653.2834
3,2,0,266,3,90008,3,1,2,21.4,5,0.0,6.206
3,2,0,487,20,48183,0,2,6,549.99,1,0.0,274.995
3,2,0,487,20,48183,0,1,1,167.535,3,0.1,37.23
3,2,0,487,20,48183,0,1,7,38.34,3,0.0,17.253
3,2,0,487,20,48183,0,0,9,53.88,6,0.0,22.6296
3,2,0,487,20,48183,0,2,13,299.98,2,0.0,83.9944
1,0,0,438,3,94109,3,1,14,62.8,4,0.0,15.7
2,0,0,266,3,90049,3,1,3,13.904,2,0.2,4.5188
2,0,0,207,41,77070,0,0,16,744.1,5,0.3,-95.67
2,0,0,207,41,77070,0,1,14,44.84,5,0.2,5.605
2,0,0,207,41,77070,0,0,16,401.59,2,0.3,-131.951
3,2,0,299,47,53209,0,1,3,18.24,3,0.0,8.5728
3,0,0,438,3,94122,3,0,4,359.499,3,0.15,-29.6058
3,0,0,438,3,94122,3,1,14,10.48,1,0.0,2.8296
1,2,0,86,33,44105,1,1,12,20.736,4,0.2,7.2576
3,0,0,308,31,28110,2,2,0,35.168,4,0.2,8.3524
3,0,0,308,31,28110,2,1,12,64.704,3,0.2,23.4552
2,1,0,269,19,1852,1,1,12,105.52,4,0.0,48.5392
3,2,0,109,41,75081,0,1,3,5.792,2,0.8,-9.5568
3,1,0,374,36,19120,1,2,13,466.158,7,0.4,-93.2316
3,1,0,374,36,19120,1,2,0,10.312,1,0.2,-1.289
3,1,0,374,36,19120,1,1,3,2.556,3,0.7,-1.7892
0,1,0,268,4,80538,3,1,12,7.968,2,0.2,2.8884
0,1,0,268,4,80538,3,1,7,8.784,1,0.2,3.1842
3,0,0,268,4,80538,3,1,8,3.024,3,0.2,-0.6048
3,1,0,526,37,2895,1,1,14,51.45,3,0.0,13.8915
3,0,0,80,11,60610,0,1,1,14.016,4,0.8,-31.536
3,0,0,80,11,60610,0,0,16,214.95,5,0.5,-120.372
3,0,0,80,11,60610,0,2,13,35.04,4,0.2,-7.008
3,0,0,80,11,60610,0,0,9,10.776,3,0.6,-4.8492
3,0,0,80,11,60610,0,1,3,4.6,2,0.8,-8.05
3,0,0,80,11,60610,0,1,14,35.168,2,0.2,-8.3524
3,2,0,27,3,93309,3,1,3,19.152,3,0.2,6.4638
1,0,0,109,41,75217,0,1,2,4.448,2,0.2,0.3336
1,0,0,109,41,75217,0,1,12,5.184,1,0.2,1.8792
1,0,0,109,41,75217,0,1,12,15.552,3,0.2,5.4432
2,0,0,374,36,19140,1,1,12,40.032,6,0.2,12.51
2,0,0,374,36,19140,1,2,0,16.776,3,0.2,5.0328
3,0,0,119,8,32725,2,0,5,186.304,4,0.2,13.9728
3,1,0,94,9,31907,2,2,0,66.36,4,0.0,23.226
0,2,0,323,40,37211,2,1,2,42.048,9,0.2,5.256
0,2,0,323,40,37211,2,1,2,67.92,5,0.2,6.792
3,1,0,374,36,19134,1,1,7,52.512,6,0.2,19.692
3,1,0,374,36,19134,1,1,14,186.912,6,0.2,-35.046
3,1,0,374,36,19134,1,1,12,10.048,4,0.2,3.14
1,0,0,80,11,60610,0,0,9,17.496,9,0.6,-7.4358
2,0,0,109,41,75220,0,1,12,15.552,3,0.2,5.4432
3,0,0,65,29,88220,3,1,3,10.776,3,0.2,3.3675
3,0,0,374,36,19134,1,1,10,3.304,1,0.2,1.0738
3,0,0,329,30,10009,1,1,14,35.48,1,0.0,0.0
3,0,0,343,30,11572,1,1,8,34.44,3,0.0,16.1868
3,0,0,343,30,11572,1,2,11,629.93,7,0.0,296.0671
3,0,0,343,30,11572,1,1,3,79.056,9,0.2,28.6578
3,1,0,233,16,70506,2,1,14,232.55,5,0.0,9.302
3,1,0,233,16,70506,2,2,0,99.98,2,0.0,42.9914
3,1,0,233,16,70506,2,1,12,19.44,3,0.0,9.3312
3,1,0,233,16,70506,2,1,12,12.96,2,0.0,6.3504
1,0,0,329,30,10009,1,0,16,464.292,9,0.4,-108.3348
1,0,0,329,30,10009,1,1,7,68.46,7,0.0,31.4916
1,0,0,329,30,10009,1,2,11,2799.96,4,0.0,1371.9804
1,0,0,329,30,10009,1,1,1,601.3,2,0.0,198.429
1,0,0,329,30,10009,1,2,13,16.99,1,0.0,4.4174
1,0,0,329,30,10009,1,2,13,287.97,3,0.0,80.6316
1,0,0,329,30,10009,1,1,12,44.82,9,0.0,21.0654
3,1,0,9,3,92804,3,0,9,101.12,8,0.0,37.4144
3,0,0,119,8,32725,2,2,13,107.976,3,0.2,37.7916
3,2,0,329,30,10009,1,1,1,58.73,7,0.0,14.6825
3,2,0,329,30,10009,1,1,3,93.344,4,0.2,32.6704
3,2,0,452,45,98103,3,1,8,17.05,5,0.0,8.184
3,0,0,437,3,92105,3,1,3,8.096,2,0.2,2.7324
3,1,0,345,34,73120,0,0,9,30.36,4,0.0,13.0548
3,0,0,316,30,10550,1,1,7,23.34,3,0.0,10.9698
3,0,0,316,30,10550,1,1,12,51.55,5,0.0,24.2285
3,0,0,438,3,94109,3,2,0,119.9,2,0.0,43.164
3,0,0,329,30,10009,1,0,5,1317.492,6,0.1,292.776
3,0,0,329,30,10009,1,1,15,63.84,8,0.0,18.5136
3,0,0,329,30,10009,1,1,3,3.592,1,0.2,1.1225
3,0,0,266,3,90045,3,0,9,86.26,2,0.0,29.3284
3,0,0,266,3,90045,3,1,14,139.04,4,0.0,38.9312
3,0,0,266,3,90045,3,1,1,46.8,4,0.0,16.38
3,2,0,72,1,85224,3,0,9,8.544,4,0.2,1.9224
3,2,0,72,1,85224,3,0,5,842.376,3,0.2,105.297
1,0,0,262,30,11561,1,2,13,1214.85,3,0.0,352.3065
2,1,0,438,3,94109,3,1,14,67.78,2,0.0,16.945
0,1,0,192,24,59601,3,1,14,39.9,5,0.0,10.374
3,0,0,329,30,10011,1,1,3,2.688,1,0.2,0.84
3,0,0,329,30,10011,1,1,2,6.6,3,0.0,2.904
0,0,0,226,23,63122,0,1,3,28.4,4,0.0,13.064
0,0,0,226,23,63122,0,0,9,212.94,3,0.0,34.0704
2,2,0,80,11,60653,0,2,13,1001.584,2,0.2,125.198
2,2,0,80,11,60653,0,0,5,569.058,3,0.3,-178.8468
2,2,0,80,11,60653,0,0,9,14.224,2,0.6,-10.3124
2,1,0,371,1,85345,3,2,13,105.584,2,0.2,9.2386
2,1,0,371,1,85345,3,2,13,68.72,2,0.2,-14.603
3,1,0,452,45,98103,3,0,4,1367.84,8,0.0,259.8896
2,0,0,474,20,48180,0,0,5,301.96,2,0.0,33.2156
3,0,0,364,3,91104,3,0,5,170.352,3,0.2,-17.0352
3,0,0,297,20,48640,0,1,2,3.9,2,0.0,1.521
3,0,0,297,20,48640,0,1,12,12.84,3,0.0,5.778
3,0,0,297,20,48640,0,1,12,15.84,3,0.0,7.128
3,0,0,297,20,48640,0,0,5,563.94,3,0.0,112.788
3,0,0,297,20,48640,0,1,14,62.94,3,0.0,11.9586
3,0,0,297,20,48640,0,1,14,535.41,3,0.0,160.623
2,1,0,123,20,48205,0,0,5,3504.9,5,0.0,700.98
2,1,0,123,20,48205,0,1,12,144.12,3,0.0,69.1776
2,1,0,123,20,48205,0,1,12,314.55,3,0.0,150.984
0,1,0,392,4,81001,3,1,2,3.408,1,0.2,0.8946
3,0,0,502,41,76706,0,1,3,2.072,2,0.8,-3.5224
3,0,0,502,41,76706,0,0,4,328.3992,3,0.32,-91.7586
0,0,0,438,3,94109,3,1,3,53.248,2,0.2,19.968
3,1,0,329,30,10024,1,1,3,4.992,3,0.2,1.6848
3,1,0,266,3,90036,3,0,9,37.68,2,0.0,15.8256
3,1,0,266,3,90036,3,2,13,258.576,2,0.2,19.3932
3,1,0,266,3,90036,3,1,1,75.84,2,0.0,29.5776
0,1,0,526,37,2895,1,1,12,45.36,7,0.0,21.7728
0,1,0,526,37,2895,1,1,3,45.78,3,0.0,22.89
0,0,0,94,9,31907,2,1,14,40.29,3,0.0,10.0725
0,0,0,94,9,31907,2,1,3,38.71,7,0.0,17.8066
3,0,0,216,8,32216,2,1,14,1801.632,6,0.2,-337.806
3,2,0,374,36,19140,1,2,13,748.752,8,0.4,-162.2296
3,0,0,94,12,47201,0,2,0,199.96,4,0.0,15.9968
3,0,0,94,12,47201,0,0,5,1516.2,7,0.0,394.212
3,0,0,364,41,77506,0,2,0,167.952,6,0.2,-27.2922
3,0,0,364,41,77506,0,1,2,45.04,2,0.2,4.504
3,0,0,438,3,94122,3,1,7,23.16,2,0.0,11.58
2,1,0,93,38,29203,2,0,9,397.6,5,0.0,43.736
2,1,0,93,38,29203,2,1,12,85.96,7,0.0,40.4012
2,1,0,93,38,29203,2,1,2,13.12,4,0.0,4.3296
2,1,0,93,38,29203,2,1,3,45.66,3,0.0,22.3734
3,0,0,225,45,98031,3,1,7,158.13,3,0.0,77.4837
3,0,0,225,45,98031,3,2,13,43.6,5,0.2,4.36
3,0,0,420,41,78664,0,1,15,3930.072,3,0.2,-786.0144
3,0,0,420,41,78664,0,1,8,2.304,1,0.2,0.7776
3,0,0,420,41,78664,0,2,13,431.976,3,0.2,32.3982
3,0,0,420,41,78664,0,2,0,41.72,7,0.2,5.7365
3,0,0,342,3,94601,3,0,9,104.23,7,0.0,28.1421
3,0,0,342,3,94601,3,1,14,70.26,3,0.0,18.9702
3,0,0,23,30,13021,1,1,2,9.26,2,0.0,3.0558
3,0,0,23,30,13021,1,1,14,105.98,2,0.0,4.2392
3,0,0,23,30,13021,1,1,8,1.24,1,0.0,0.5828
3,0,0,23,30,13021,1,1,10,20.7,2,0.0,9.936
3,0,0,23,30,13021,1,1,12,28.9,5,0.0,14.161
3,0,0,23,30,13021,1,1,7,27.18,1,0.0,12.7746
3,1,0,330,6,19711,1,1,14,465.18,3,0.0,120.9468
2,0,0,329,30,10024,1,1,14,36.63,3,0.0,9.8901
1,0,0,399,3,92374,3,1,14,51.45,3,0.0,13.8915
1,0,0,399,3,92374,3,1,10,7.83,3,0.0,3.6018
1,0,0,399,3,92374,3,1,2,35.4,5,0.0,13.452
1,0,0,399,3,92374,3,1,12,29.9,5,0.0,13.455
3,0,0,418,20,48066,0,1,7,17.48,2,0.0,8.2156
2,1,0,266,3,90049,3,1,12,79.14,3,0.0,36.4044
3,1,0,329,30,10011,1,1,2,8.4,5,0.0,4.2
1,0,0,123,20,48205,0,0,5,498.26,7,0.0,134.5302
3,2,0,123,20,48234,0,0,4,212.94,3,0.0,57.4938
2,2,0,464,23,65807,0,1,1,706.86,7,0.0,197.9208
2,2,0,464,23,65807,0,2,13,114.95,5,0.0,2.299
2,2,0,464,23,65807,0,1,3,43.19,7,0.0,20.7312
2,0,0,266,3,90036,3,1,12,166.44,3,0.0,79.8912
3,0,0,329,30,10011,1,1,3,36.56,5,0.2,12.796
3,0,0,329,30,10011,1,1,3,186.144,6,0.2,60.4968
3,0,0,329,30,10011,1,0,4,353.568,2,0.2,-44.196
3,2,0,438,3,94109,3,1,12,81.98,2,0.0,40.1702
2,0,0,159,3,93727,3,1,3,14.624,2,0.2,5.1184
2,0,0,159,3,93727,3,0,16,697.16,5,0.2,8.7145
2,0,0,159,3,93727,3,0,9,30.93,1,0.0,12.6813
2,0,0,159,3,93727,3,1,3,27.496,7,0.2,9.2799
3,1,0,477,2,71854,2,0,5,605.34,6,0.0,145.2816
0,0,0,438,3,94110,3,0,16,210.008,1,0.2,2.6251
0,1,0,211,12,46203,0,1,1,54.96,3,0.0,15.9384
3,0,0,93,18,21044,1,0,9,164.22,3,0.0,50.9082
3,0,0,93,18,21044,1,0,4,362.94,3,0.0,36.294
3,0,0,93,18,21044,1,2,0,59.98,2,0.0,26.3912
3,0,0,440,3,95123,3,1,14,332.94,3,0.0,6.6588
3,0,0,440,3,95123,3,1,3,39.872,2,0.2,12.9584
2,1,0,452,45,98115,3,1,15,13.68,2,0.0,3.6936
3,1,0,67,41,75007,0,1,3,3.318,3,0.8,-5.6406
0,2,0,16,44,22204,2,1,3,10.44,1,0.0,4.8024
2,1,0,266,3,90032,3,0,16,136.464,2,0.2,15.3522
2,1,0,266,3,90032,3,2,13,333.576,3,0.2,33.3576
2,1,0,266,3,90032,3,1,3,12.544,2,0.2,4.704
3,0,0,155,11,60423,0,1,1,20.768,8,0.8,-52.9584
2,0,0,452,45,98105,3,2,0,43.5,3,0.0,10.875
3,1,0,374,36,19143,1,1,8,12.576,4,0.2,4.0872
3,0,0,94,9,31907,2,2,0,249.95,5,0.0,19.996
3,0,0,94,9,31907,2,1,12,49.12,4,0.0,23.0864
0,0,0,500,44,23464,2,1,1,182.91,3,0.0,53.0439
2,2,0,121,45,98198,3,1,3,107.648,2,0.2,33.64
2,1,0,38,36,18018,1,0,5,99.372,2,0.3,-7.098
2,1,0,38,36,18018,1,0,9,33.568,2,0.2,-5.4548
3,0,0,345,34,73120,0,1,12,10.56,2,0.0,4.752
3,0,0,395,3,91730,3,1,12,38.88,6,0.0,18.6624
0,0,0,266,3,90032,3,1,12,35.2,5,0.0,16.544
3,2,0,374,36,19120,1,1,12,45.528,3,0.2,15.9348
0,2,0,207,41,77036,0,2,13,196.776,3,0.2,14.7582
0,2,0,207,41,77036,0,1,3,2.92,2,0.8,-4.818
0,2,0,207,41,77036,0,0,16,200.795,1,0.3,-22.948
0,2,0,207,41,77036,0,2,0,46.688,4,0.2,-2.918
0,2,0,207,41,77036,0,1,2,21.864,3,0.2,3.5529
0,1,0,452,45,98103,3,1,12,11.76,2,0.0,5.7624
0,1,0,452,45,98103,3,1,12,167.94,3,0.0,82.2906
0,1,0,452,45,98103,3,1,1,3.89,1,0.0,1.0114
3,2,0,527,30,10701,1,2,11,52.44,4,0.0,24.1224
1,0,0,438,3,94110,3,0,9,32.36,4,0.0,11.6496
1,0,0,438,3,94110,3,1,1,406.6,5,0.0,113.848
1,1,0,266,3,90008,3,0,9,27.92,4,0.0,8.0968
1,1,0,266,3,90008,3,0,16,399.672,7,0.2,-14.9877
0,2,0,295,8,33142,2,1,3,3.744,4,0.7,-2.6208
2,0,0,60,43,5408,1,0,5,715.2,3,0.0,178.8
3,1,0,150,2,72701,2,2,0,159.8,4,0.0,70.312
3,1,0,150,2,72701,2,2,0,44.75,5,0.0,8.5025
3,2,0,344,41,79762,0,0,5,340.116,6,0.3,-9.7176
3,0,0,500,44,23464,2,1,12,105.52,4,0.0,48.5392
3,0,0,299,47,53209,0,2,0,13.48,1,0.0,1.8872
3,0,0,123,20,48234,0,1,14,85.52,2,0.0,22.2352
3,1,0,410,21,55901,0,0,9,6.16,2,0.0,2.9568
3,1,0,410,21,55901,0,1,12,36.84,3,0.0,17.3148
3,1,0,452,45,98105,3,1,14,15.84,3,0.0,0.0
3,1,0,452,45,98105,3,1,10,44.4,3,0.0,22.2
0,0,0,267,4,80027,3,1,7,21.24,9,0.2,7.434
0,0,0,267,4,80027,3,1,3,9.552,8,0.7,-7.3232
0,0,0,267,4,80027,3,0,4,89.991,3,0.7,-152.9847
3,2,0,438,3,94122,3,1,12,163.96,4,0.0,80.3404
3,0,0,207,41,77036,0,1,12,17.904,2,0.2,6.2664
3,0,0,207,41,77036,0,0,5,966.7,5,0.3,-13.81
3,0,0,207,41,77036,0,1,12,182.112,6,0.2,61.4628
0,0,0,295,8,33180,2,1,14,4.464,1,0.2,0.3348
3,0,0,287,33,44256,1,0,16,51.588,1,0.4,-15.4764
3,1,0,418,21,55113,0,1,10,50.4,8,0.0,23.184
3,0,0,207,41,77041,0,1,12,89.568,2,0.2,32.4684
3,0,0,527,30,10701,1,0,9,14.89,1,0.0,4.0203
3,0,0,527,30,10701,1,2,13,543.92,8,0.0,135.98
0,1,0,437,3,92037,3,1,7,4.08,2,0.0,1.9176
0,1,0,437,3,92037,3,1,10,18.9,3,0.0,8.694
3,1,0,464,44,22153,2,0,16,2275.5,10,0.0,386.835
3,1,0,464,44,22153,2,2,0,1979.7,6,0.0,653.301
3,1,0,464,44,22153,2,1,10,62.1,6,0.0,29.808
3,0,0,116,11,62521,0,0,5,37.296,2,0.3,-1.0656
0,2,0,163,41,75043,0,0,9,8.544,2,0.6,-7.476
3,1,0,343,30,11572,1,0,9,68.95,5,0.0,28.959
3,1,0,343,30,11572,1,1,14,296.37,3,0.0,80.0199
3,1,0,343,30,11572,1,2,13,39.98,2,0.0,1.999
0,0,0,207,41,77095,0,0,5,191.058,3,0.3,-46.3998
0,0,0,207,41,77095,0,1,2,13.04,5,0.2,3.912
0,0,0,207,41,77095,0,1,3,1525.188,6,0.8,-2287.782
3,2,0,179,31,27834,2,1,10,9.216,4,0.2,3.3408
3,2,0,179,31,27834,2,1,15,28.048,2,0.2,3.506
3,1,0,438,3,94110,3,0,9,64.96,2,0.0,21.4368
3,1,0,438,3,94110,3,1,7,30.56,4,0.0,14.9744
3,0,0,178,31,27405,2,0,5,187.056,9,0.2,11.691
0,2,0,228,40,37918,2,0,9,11.808,2,0.2,1.3284
0,2,0,228,40,37918,2,0,9,9.656,1,0.2,1.5691
0,2,0,228,40,37918,2,1,12,20.736,4,0.2,7.2576
0,2,0,228,40,37918,2,1,3,27.36,3,0.7,-21.888
0,2,0,228,40,37918,2,0,16,2314.116,7,0.4,-1002.7836
0,2,0,228,40,37918,2,1,3,34.236,4,0.7,-26.2476
0,2,0,228,40,37918,2,0,9,19.76,2,0.2,5.928
2,0,0,171,25,68801,0,1,12,15.96,2,0.0,7.98
3,0,0,240,3,90712,3,1,2,16.9,5,0.0,6.253
3,0,0,240,3,90712,3,0,9,25.08,6,0.0,9.0288
3,1,0,247,19,1841,1,1,2,6.68,2,0.0,2.004
2,0,0,266,3,90049,3,1,12,19.44,3,0.0,9.3312
3,0,0,207,41,77036,0,2,13,31.92,2,0.2,2.394
2,0,0,329,30,10035,1,1,3,33.568,2,0.2,11.7488
3,0,0,329,30,10011,1,0,9,63.94,1,0.0,24.9366
3,0,0,329,30,10011,1,1,3,60.6,5,0.2,20.4525
3,0,0,329,30,10011,1,1,15,22.72,4,0.0,6.5888
3,0,0,330,6,19711,1,0,9,10.68,4,0.0,4.0584
3,0,0,330,6,19711,1,1,12,17.34,3,0.0,8.4966
3,0,0,330,6,19711,1,1,12,3.38,1,0.0,1.5548
3,1,0,452,45,98105,3,1,3,26.976,4,0.2,8.7672
3,1,0,451,1,85254,3,1,12,307.776,7,0.2,111.5688
2,0,0,343,30,11572,1,1,14,244.55,5,0.0,4.891
2,0,0,343,30,11572,1,1,7,12.24,6,0.0,5.7528
2,0,0,343,30,11572,1,2,0,13.98,2,0.0,6.0114
2,0,0,343,30,11572,1,2,0,899.95,5,0.0,53.997
3,1,0,109,41,75220,0,1,7,1.632,1,0.2,0.5508
3,1,0,109,41,75220,0,2,13,267.96,5,0.2,16.7475
2,0,0,410,30,14609,1,2,0,31.95,1,0.0,2.2365
2,0,0,266,3,90045,3,1,14,725.84,4,0.0,210.4936
2,0,0,266,3,90045,3,1,3,10.896,3,0.2,3.9498
2,0,0,266,3,90045,3,1,3,8.544,2,0.2,2.8836
3,1,0,523,21,55125,0,1,3,32.34,3,0.0,15.5232
3,1,0,523,21,55125,0,1,12,39.9,5,0.0,19.95
3,0,0,361,11,60068,0,1,12,143.856,9,0.2,48.5514
3,1,0,109,41,75217,0,1,12,41.92,4,0.2,15.196
3,1,0,109,41,75217,0,2,13,329.584,2,0.2,37.0782
0,1,0,308,16,71203,2,1,3,87.28,8,0.0,41.0216
3,1,0,266,3,90004,3,0,5,279.456,6,0.2,20.9592
3,1,0,266,3,90004,3,1,12,8.0,2,0.0,3.84
3,0,0,438,3,94109,3,1,3,27.24,5,0.2,9.534
3,0,0,438,3,94122,3,2,0,16.36,1,0.0,1.636
3,0,0,438,3,94122,3,1,14,15.78,2,0.0,0.6312
3,0,0,438,3,94122,3,1,2,45.98,2,0.0,12.8744
3,1,0,150,31,28314,2,0,4,198.272,8,0.2,-32.2192
0,1,0,109,41,75217,0,1,14,720.76,5,0.2,54.057
3,0,0,520,14,67212,0,0,9,70.56,6,0.0,23.9904
3,0,0,520,14,67212,0,1,1,81.96,2,0.0,22.9488
